"@timestamp","cloud.account.name","cloud.region","cloud.account.id","kubernetes.node.name","_index"
"May 6, 2026 @ 22:42:17.406","hedgeserv-app-uat","us-east-2","3.6973397917E10","ip-10-107-45-240.us-east-2.compute.internal",".ds-filebeat-8.19.5-mt-uat-2026.05.06-000592"
"May 6, 2026 @ 22:42:17.405","hedgeserv-app-uat","us-east-2",036973397917,"ip-10-107-177-204.us-east-2.compute.internal",".ds-filebeat-8.19.5-mt-uat-2026.05.06-000592"
"May 6, 2026 @ 22:42:17.405","hedgeserv-app-uat","us-east-2",036973397917,"ip-10-107-177-204.us-east-2.compute.internal",".ds-filebeat-8.19.5-mt-uat-2026.05.06-000592"
"May 6, 2026 @ 22:42:17.403","hedgeserv-app-uat","us-east-2","3.6973397917E10","ip-10-107-62-58.us-east-2.compute.internal",".ds-filebeat-8.19.5-mt-uat-2026.05.06-000592"
"May 6, 2026 @ 22:42:17.402","hedgeserv-app-uat","us-east-2",036973397917,"ip-10-107-168-112.us-east-2.compute.internal",".ds-filebeat-8.19.5-mt-uat-2026.05.06-000592"
"May 6, 2026 @ 22:42:17.400","hedgeserv-app-uat","us-east-2","3.6973397917E10","ip-10-107-62-58.us-east-2.compute.internal",".ds-filebeat-8.19.5-mt-uat-2026.05.06-000592"
"May 6, 2026 @ 22:42:17.400","hedgeserv-app-uat","us-east-2","3.6973397917E10","ip-10-107-126-179.us-east-2.compute.internal",".ds-filebeat-8.19.5-mt-uat-2026.05.06-000592"
"May 6, 2026 @ 22:42:17.400","hedgeserv-app-uat","us-east-2","3.6973397917E10","ip-10-107-126-179.us-east-2.compute.internal",".ds-filebeat-8.19.5-mt-uat-2026.05.06-000592"
"May 6, 2026 @ 22:42:17.399","hedgeserv-app-uat","us-east-2","3.6973397917E10","ip-10-107-62-58.us-east-2.compute.internal",".ds-filebeat-8.19.5-mt-uat-2026.05.06-000592"
"May 6, 2026 @ 22:42:17.397","hedgeserv-app-uat","us-east-2","3.6973397917E10","ip-10-107-62-58.us-east-2.compute.internal",".ds-filebeat-8.19.5-mt-uat-2026.05.06-000592"
"May 6, 2026 @ 22:42:17.396","hedgeserv-app-uat","us-east-2","3.6973397917E10","ip-10-107-126-179.us-east-2.compute.internal",".ds-filebeat-8.19.5-mt-uat-2026.05.06-000592"
"May 6, 2026 @ 22:42:17.396","hedgeserv-app-uat","us-east-2","3.6973397917E10","ip-10-107-126-179.us-east-2.compute.internal",".ds-filebeat-8.19.5-mt-uat-2026.05.06-000592"
"May 6, 2026 @ 22:42:17.394","hedgeserv-app-uat","us-east-2",036973397917,"ip-10-107-168-112.us-east-2.compute.internal",".ds-filebeat-8.19.5-mt-uat-2026.05.06-000592"
